case_id,modality,filename,z,y,x,spacing_x,spacing_y,spacing_z
HN_1HNA025,MR,HN_1HNA025_MR.nii.gz,130,371,593,1.0,1.0,3.0
HN_1HNA025,MASK,HN_1HNA025_mask.nii.gz,130,371,593,1.0,1.0,3.0
HN_1HNA026,CT,HN_1HNA026_CT_reg.nii.gz,115,383,499,1.0,1.0,3.0
HN_1HNA026,MR,HN_1HNA026_MR.nii.gz,115,383,499,1.0,1.0,3.0
HN_1HNA026,MASK,HN_1HNA026_mask.nii.gz,115,383,499,1.0,1.0,3.0
HN_1HNA028,CT,HN_1HNA028_CT_reg.nii.gz,127,364,588,1.0,1.0,3.0
HN_1HNA028,MR,HN_1HNA028_MR.nii.gz,127,364,588,1.0,1.0,3.0
HN_1HNA028,MASK,HN_1HNA028_mask.nii.gz,127,364,588,1.0,1.0,3.0
HN_1HNA029,CT,HN_1HNA029_CT_reg.nii.gz,99,359,563,1.0,1.0,3.0
HN_1HNA029,MR,HN_1HNA029_MR.nii.gz,99,359,563,1.0,1.0,3.0
HN_1HNA029,MASK,HN_1HNA029_mask.nii.gz,99,359,563,1.0,1.0,3.0
HN_1HNA030,CT,HN_1HNA030_CT_reg.nii.gz,123,375,535,1.0,1.0,3.0
HN_1HNA030,MR,HN_1HNA030_MR.nii.gz,123,375,535,1.0,1.0,3.0
HN_1HNA030,MASK,HN_1HNA030_mask.nii.gz,123,375,535,1.0,1.0,3.0
HN_1HNA031,CT,HN_1HNA031_CT_reg.nii.gz,110,379,499,1.0,1.0,3.0
HN_1HNA031,MR,HN_1HNA031_MR.nii.gz,110,379,499,1.0,1.0,3.0
HN_1HNA031,MASK,HN_1HNA031_mask.nii.gz,110,379,499,1.0,1.0,3.0
HN_1HNA032,CT,HN_1HNA032_CT_reg.nii.gz,131,383,552,1.0,1.0,3.0
HN_1HNA032,MR,HN_1HNA032_MR.nii.gz,131,383,552,1.0,1.0,3.0
HN_1HNA032,MASK,HN_1HNA032_mask.nii.gz,131,383,552,1.0,1.0,3.0
HN_1HNA033,CT,HN_1HNA033_CT_reg.nii.gz,127,386,523,1.0,1.0,3.0
HN_1HNA033,MR,HN_1HNA033_MR.nii.gz,127,386,523,1.0,1.0,3.0
HN_1HNA033,MASK,HN_1HNA033_mask.nii.gz,127,386,523,1.0,1.0,3.0
HN_1HNA034,CT,HN_1HNA034_CT_reg.nii.gz,113,314,541,1.0,1.0,3.0
HN_1HNA034,MR,HN_1HNA034_MR.nii.gz,113,314,541,1.0,1.0,3.0
HN_1HNA034,MASK,HN_1HNA034_mask.nii.gz,113,314,541,1.0,1.0,3.0
HN_1HNA035,CT,HN_1HNA035_CT_reg.nii.gz,126,378,551,1.0,1.0,3.0
HN_1HNA035,MR,HN_1HNA035_MR.nii.gz,126,378,551,1.0,1.0,3.0
HN_1HNA035,MASK,HN_1HNA035_mask.nii.gz,126,378,551,1.0,1.0,3.0
HN_1HNA036,CT,HN_1HNA036_CT_reg.nii.gz,115,387,499,1.0,1.0,3.0
HN_1HNA036,MR,HN_1HNA036_MR.nii.gz,115,387,499,1.0,1.0,3.0
HN_1HNA036,MASK,HN_1HNA036_mask.nii.gz,115,387,499,1.0,1.0,3.0
HN_1HNA037,CT,HN_1HNA037_CT_reg.nii.gz,125,382,588,1.0,1.0,3.0
HN_1HNA037,MR,HN_1HNA037_MR.nii.gz,125,382,588,1.0,1.0,3.0
HN_1HNA037,MASK,HN_1HNA037_mask.nii.gz,125,382,588,1.0,1.0,3.0
HN_1HNA038,CT,HN_1HNA038_CT_reg.nii.gz,134,389,584,1.0,1.0,3.0
HN_1HNA038,MR,HN_1HNA038_MR.nii.gz,134,389,584,1.0,1.0,3.0
HN_1HNA038,MASK,HN_1HNA038_mask.nii.gz,134,389,584,1.0,1.0,3.0
HN_1HNA039,CT,HN_1HNA039_CT_reg.nii.gz,117,376,509,1.0,1.0,3.0
HN_1HNA039,MR,HN_1HNA039_MR.nii.gz,117,376,509,1.0,1.0,3.0
HN_1HNA039,MASK,HN_1HNA039_mask.nii.gz,117,376,509,1.0,1.0,3.0
HN_1HNA040,CT,HN_1HNA040_CT_reg.nii.gz,127,364,541,1.0,1.0,3.0
HN_1HNA040,MR,HN_1HNA040_MR.nii.gz,127,364,541,1.0,1.0,3.0
HN_1HNA040,MASK,HN_1HNA040_mask.nii.gz,127,364,541,1.0,1.0,3.0
HN_1HNA041,CT,HN_1HNA041_CT_reg.nii.gz,117,382,587,1.0,1.0,3.0
HN_1HNA041,MR,HN_1HNA041_MR.nii.gz,117,382,587,1.0,1.0,3.0
HN_1HNA041,MASK,HN_1HNA041_mask.nii.gz,117,382,587,1.0,1.0,3.0
HN_1HNA042,CT,HN_1HNA042_CT_reg.nii.gz,118,370,563,1.0,1.0,3.0
HN_1HNA042,MR,HN_1HNA042_MR.nii.gz,118,370,563,1.0,1.0,3.0
HN_1HNA042,MASK,HN_1HNA042_mask.nii.gz,118,370,563,1.0,1.0,3.0
HN_1HNA043,CT,HN_1HNA043_CT_reg.nii.gz,129,342,547,1.0,1.0,3.0
HN_1HNA043,MR,HN_1HNA043_MR.nii.gz,129,342,547,1.0,1.0,3.0
HN_1HNA043,MASK,HN_1HNA043_mask.nii.gz,129,342,547,1.0,1.0,3.0
HN_1HNA045,CT,HN_1HNA045_CT_reg.nii.gz,116,368,474,1.0,1.0,3.0
HN_1HNA045,MR,HN_1HNA045_MR.nii.gz,116,368,474,1.0,1.0,3.0
HN_1HNA045,MASK,HN_1HNA045_mask.nii.gz,116,368,474,1.0,1.0,3.0
HN_1HNA047,CT,HN_1HNA047_CT_reg.nii.gz,126,380,562,1.0,1.0,3.0
HN_1HNA047,MR,HN_1HNA047_MR.nii.gz,126,380,562,1.0,1.0,3.0
HN_1HNA047,MASK,HN_1HNA047_mask.nii.gz,126,380,562,1.0,1.0,3.0
HN_1HNA048,CT,HN_1HNA048_CT_reg.nii.gz,115,376,499,1.0,1.0,3.0
HN_1HNA048,MR,HN_1HNA048_MR.nii.gz,115,376,499,1.0,1.0,3.0
HN_1HNA048,MASK,HN_1HNA048_mask.nii.gz,115,376,499,1.0,1.0,3.0
HN_1HNA049,CT,HN_1HNA049_CT_reg.nii.gz,118,383,545,1.0,1.0,3.0
HN_1HNA049,MR,HN_1HNA049_MR.nii.gz,118,383,545,1.0,1.0,3.0
HN_1HNA049,MASK,HN_1HNA049_mask.nii.gz,118,383,545,1.0,1.0,3.0
HN_1HNA051,CT,HN_1HNA051_CT_reg.nii.gz,136,341,542,1.0,1.0,3.0
HN_1HNA051,MR,HN_1HNA051_MR.nii.gz,136,341,542,1.0,1.0,3.0
HN_1HNA051,MASK,HN_1HNA051_mask.nii.gz,136,341,542,1.0,1.0,3.0
HN_1HNA053,CT,HN_1HNA053_CT_reg.nii.gz,126,380,555,1.0,1.0,3.0
HN_1HNA053,MR,HN_1HNA053_MR.nii.gz,126,380,555,1.0,1.0,3.0
HN_1HNA053,MASK,HN_1HNA053_mask.nii.gz,126,380,555,1.0,1.0,3.0
HN_1HNA056,CT,HN_1HNA056_CT_reg.nii.gz,116,375,558,1.0,1.0,3.0
HN_1HNA056,MR,HN_1HNA056_MR.nii.gz,116,375,558,1.0,1.0,3.0
HN_1HNA056,MASK,HN_1HNA056_mask.nii.gz,116,375,558,1.0,1.0,3.0
HN_1HNA059,CT,HN_1HNA059_CT_reg.nii.gz,115,346,484,1.0,1.0,3.0
HN_1HNA059,MR,HN_1HNA059_MR.nii.gz,115,346,484,1.0,1.0,3.0
HN_1HNA059,MASK,HN_1HNA059_mask.nii.gz,115,346,484,1.0,1.0,3.0
HN_1HNA060,CT,HN_1HNA060_CT_reg.nii.gz,118,379,499,1.0,1.0,3.0
HN_1HNA060,MR,HN_1HNA060_MR.nii.gz,118,379,499,1.0,1.0,3.0
HN_1HNA060,MASK,HN_1HNA060_mask.nii.gz,118,379,499,1.0,1.0,3.0
HN_1HNA061,CT,HN_1HNA061_CT_reg.nii.gz,115,334,499,1.0,1.0,3.0
HN_1HNA061,MR,HN_1HNA061_MR.nii.gz,115,334,499,1.0,1.0,3.0
HN_1HNA061,MASK,HN_1HNA061_mask.nii.gz,115,334,499,1.0,1.0,3.0
HN_1HNA066,CT,HN_1HNA066_CT_reg.nii.gz,110,392,499,1.0,1.0,3.0
HN_1HNA066,MR,HN_1HNA066_MR.nii.gz,110,392,499,1.0,1.0,3.0
HN_1HNA066,MASK,HN_1HNA066_mask.nii.gz,110,392,499,1.0,1.0,3.0
HN_1HNA067,CT,HN_1HNA067_CT_reg.nii.gz,128,385,592,1.0,1.0,3.0
HN_1HNA067,MR,HN_1HNA067_MR.nii.gz,128,385,592,1.0,1.0,3.0
HN_1HNA067,MASK,HN_1HNA067_mask.nii.gz,128,385,592,1.0,1.0,3.0
HN_1HNA068,CT,HN_1HNA068_CT_reg.nii.gz,128,391,516,1.0,1.0,3.0
HN_1HNA068,MR,HN_1HNA068_MR.nii.gz,128,391,516,1.0,1.0,3.0
HN_1HNA068,MASK,HN_1HNA068_mask.nii.gz,128,391,516,1.0,1.0,3.0
HN_1HNA069,CT,HN_1HNA069_CT_reg.nii.gz,133,389,523,1.0,1.0,3.0
HN_1HNA069,MR,HN_1HNA069_MR.nii.gz,133,389,523,1.0,1.0,3.0
HN_1HNA069,MASK,HN_1HNA069_mask.nii.gz,133,389,523,1.0,1.0,3.0
HN_1HNA071,CT,HN_1HNA071_CT_reg.nii.gz,121,355,519,1.0,1.0,3.0
HN_1HNA071,MR,HN_1HNA071_MR.nii.gz,121,355,519,1.0,1.0,3.0
HN_1HNA071,MASK,HN_1HNA071_mask.nii.gz,121,355,519,1.0,1.0,3.0
HN_1HNA072,CT,HN_1HNA072_CT_reg.nii.gz,111,388,499,1.0,1.0,3.0
HN_1HNA072,MR,HN_1HNA072_MR.nii.gz,111,388,499,1.0,1.0,3.0
HN_1HNA072,MASK,HN_1HNA072_mask.nii.gz,111,388,499,1.0,1.0,3.0
HN_1HNA077,CT,HN_1HNA077_CT_reg.nii.gz,134,382,511,1.0,1.0,3.0
HN_1HNA077,MR,HN_1HNA077_MR.nii.gz,134,382,511,1.0,1.0,3.0
HN_1HNA077,MASK,HN_1HNA077_mask.nii.gz,134,382,511,1.0,1.0,3.0
HN_1HNA082,CT,HN_1HNA082_CT_reg.nii.gz,130,375,591,1.0,1.0,3.0
HN_1HNA082,MR,HN_1HNA082_MR.nii.gz,130,375,591,1.0,1.0,3.0
HN_1HNA082,MASK,HN_1HNA082_mask.nii.gz,130,375,591,1.0,1.0,3.0
HN_1HNA084,CT,HN_1HNA084_CT_reg.nii.gz,125,340,510,1.0,1.0,3.0
HN_1HNA084,MR,HN_1HNA084_MR.nii.gz,125,340,510,1.0,1.0,3.0
HN_1HNA084,MASK,HN_1HNA084_mask.nii.gz,125,340,510,1.0,1.0,3.0
HN_1HNA085,CT,HN_1HNA085_CT_reg.nii.gz,132,379,555,1.0,1.0,3.0
HN_1HNA085,MR,HN_1HNA085_MR.nii.gz,132,379,555,1.0,1.0,3.0
HN_1HNA085,MASK,HN_1HNA085_mask.nii.gz,132,379,555,1.0,1.0,3.0
HN_1HNA086,CT,HN_1HNA086_CT_reg.nii.gz,124,380,526,1.0,1.0,3.0
HN_1HNA086,MR,HN_1HNA086_MR.nii.gz,124,380,526,1.0,1.0,3.0
HN_1HNA086,MASK,HN_1HNA086_mask.nii.gz,124,380,526,1.0,1.0,3.0
HN_1HNA089,CT,HN_1HNA089_CT_reg.nii.gz,113,380,545,1.0,1.0,3.0
HN_1HNA089,MR,HN_1HNA089_MR.nii.gz,113,380,545,1.0,1.0,3.0
HN_1HNA089,MASK,HN_1HNA089_mask.nii.gz,113,380,545,1.0,1.0,3.0
HN_1HNA090,CT,HN_1HNA090_CT_reg.nii.gz,127,379,537,1.0,1.0,3.0
HN_1HNA090,MR,HN_1HNA090_MR.nii.gz,127,379,537,1.0,1.0,3.0
HN_1HNA090,MASK,HN_1HNA090_mask.nii.gz,127,379,537,1.0,1.0,3.0
HN_1HNA091,CT,HN_1HNA091_CT_reg.nii.gz,127,387,543,1.0,1.0,3.0
HN_1HNA091,MR,HN_1HNA091_MR.nii.gz,127,387,543,1.0,1.0,3.0
HN_1HNA091,MASK,HN_1HNA091_mask.nii.gz,127,387,543,1.0,1.0,3.0
HN_1HNA093,CT,HN_1HNA093_CT_reg.nii.gz,116,390,597,1.0,1.0,3.0
HN_1HNA093,MR,HN_1HNA093_MR.nii.gz,116,390,597,1.0,1.0,3.0
HN_1HNA093,MASK,HN_1HNA093_mask.nii.gz,116,390,597,1.0,1.0,3.0
HN_1HNA095,CT,HN_1HNA095_CT_reg.nii.gz,85,395,435,1.0,1.0,3.0
HN_1HNA095,MR,HN_1HNA095_MR.nii.gz,85,395,435,1.0,1.0,3.0
HN_1HNA095,MASK,HN_1HNA095_mask.nii.gz,85,395,435,1.0,1.0,3.0
HN_1HNA096,CT,HN_1HNA096_CT_reg.nii.gz,116,379,567,1.0,1.0,3.0
HN_1HNA096,MR,HN_1HNA096_MR.nii.gz,116,379,567,1.0,1.0,3.0
HN_1HNA096,MASK,HN_1HNA096_mask.nii.gz,116,379,567,1.0,1.0,3.0
HN_1HNA097,CT,HN_1HNA097_CT_reg.nii.gz,130,381,589,1.0,1.0,3.0
HN_1HNA097,MR,HN_1HNA097_MR.nii.gz,130,381,589,1.0,1.0,3.0
HN_1HNA097,MASK,HN_1HNA097_mask.nii.gz,130,381,589,1.0,1.0,3.0
HN_1HNA098,CT,HN_1HNA098_CT_reg.nii.gz,95,322,242,1.0,1.0,3.0
HN_1HNA098,MR,HN_1HNA098_MR.nii.gz,95,322,242,1.0,1.0,3.0
HN_1HNA098,MASK,HN_1HNA098_mask.nii.gz,95,322,242,1.0,1.0,3.0
HN_1HNA099,CT,HN_1HNA099_CT_reg.nii.gz,98,321,242,1.0,1.0,3.0
HN_1HNA099,MR,HN_1HNA099_MR.nii.gz,98,321,242,1.0,1.0,3.0
HN_1HNA099,MASK,HN_1HNA099_mask.nii.gz,98,321,242,1.0,1.0,3.0
HN_1HNA100,CT,HN_1HNA100_CT_reg.nii.gz,96,318,243,1.0,1.0,3.0
HN_1HNA100,MR,HN_1HNA100_MR.nii.gz,96,318,243,1.0,1.0,3.0
HN_1HNA100,MASK,HN_1HNA100_mask.nii.gz,96,318,243,1.0,1.0,3.0
HN_1HNA102,CT,HN_1HNA102_CT_reg.nii.gz,96,321,246,1.0,1.0,3.0
HN_1HNA102,MR,HN_1HNA102_MR.nii.gz,96,321,246,1.0,1.0,3.0
HN_1HNA102,MASK,HN_1HNA102_mask.nii.gz,96,321,246,1.0,1.0,3.0
HN_1HNA103,CT,HN_1HNA103_CT_reg.nii.gz,96,316,241,1.0,1.0,3.0
HN_1HNA103,MR,HN_1HNA103_MR.nii.gz,96,316,241,1.0,1.0,3.0
HN_1HNA103,MASK,HN_1HNA103_mask.nii.gz,96,316,241,1.0,1.0,3.0
HN_1HNA104,CT,HN_1HNA104_CT_reg.nii.gz,85,316,242,1.0,1.0,3.0
HN_1HNA104,MR,HN_1HNA104_MR.nii.gz,85,316,242,1.0,1.0,3.0
HN_1HNA104,MASK,HN_1HNA104_mask.nii.gz,85,316,242,1.0,1.0,3.0
HN_1HNA105,CT,HN_1HNA105_CT_reg.nii.gz,96,318,242,1.0,1.0,3.0
HN_1HNA105,MR,HN_1HNA105_MR.nii.gz,96,318,242,1.0,1.0,3.0
HN_1HNA105,MASK,HN_1HNA105_mask.nii.gz,96,318,242,1.0,1.0,3.0
HN_1HNA106,CT,HN_1HNA106_CT_reg.nii.gz,88,319,240,1.0,1.0,3.0
HN_1HNA106,MR,HN_1HNA106_MR.nii.gz,88,319,240,1.0,1.0,3.0
HN_1HNA106,MASK,HN_1HNA106_mask.nii.gz,88,319,240,1.0,1.0,3.0
HN_1HNA107,CT,HN_1HNA107_CT_reg.nii.gz,94,320,246,1.0,1.0,3.0
HN_1HNA107,MR,HN_1HNA107_MR.nii.gz,94,320,246,1.0,1.0,3.0
HN_1HNA107,MASK,HN_1HNA107_mask.nii.gz,94,320,246,1.0,1.0,3.0
HN_1HNA108,CT,HN_1HNA108_CT_reg.nii.gz,97,317,251,1.0,1.0,3.0
HN_1HNA108,MR,HN_1HNA108_MR.nii.gz,97,317,251,1.0,1.0,3.0
HN_1HNA108,MASK,HN_1HNA108_mask.nii.gz,97,317,251,1.0,1.0,3.0
HN_1HNA109,CT,HN_1HNA109_CT_reg.nii.gz,96,323,243,1.0,1.0,3.0
HN_1HNA109,MR,HN_1HNA109_MR.nii.gz,96,323,243,1.0,1.0,3.0
HN_1HNA109,MASK,HN_1HNA109_mask.nii.gz,96,323,243,1.0,1.0,3.0
HN_1HNA110,CT,HN_1HNA110_CT_reg.nii.gz,95,319,242,1.0,1.0,3.0
HN_1HNA110,MR,HN_1HNA110_MR.nii.gz,95,319,242,1.0,1.0,3.0
HN_1HNA110,MASK,HN_1HNA110_mask.nii.gz,95,319,242,1.0,1.0,3.0
HN_1HNA113,CT,HN_1HNA113_CT_reg.nii.gz,95,317,241,1.0,1.0,3.0
HN_1HNA113,MR,HN_1HNA113_MR.nii.gz,95,317,241,1.0,1.0,3.0
HN_1HNA113,MASK,HN_1HNA113_mask.nii.gz,95,317,241,1.0,1.0,3.0
HN_1HNA115,CT,HN_1HNA115_CT_reg.nii.gz,89,317,241,1.0,1.0,3.0
HN_1HNA115,MR,HN_1HNA115_MR.nii.gz,89,317,241,1.0,1.0,3.0
HN_1HNA115,MASK,HN_1HNA115_mask.nii.gz,89,317,241,1.0,1.0,3.0
HN_1HNA116,CT,HN_1HNA116_CT_reg.nii.gz,89,317,256,1.0,1.0,3.0
HN_1HNA116,MR,HN_1HNA116_MR.nii.gz,89,317,256,1.0,1.0,3.0
HN_1HNA116,MASK,HN_1HNA116_mask.nii.gz,89,317,256,1.0,1.0,3.0
HN_1HNA117,CT,HN_1HNA117_CT_reg.nii.gz,105,347,253,1.0,1.0,3.0
HN_1HNA117,MR,HN_1HNA117_MR.nii.gz,105,347,253,1.0,1.0,3.0
HN_1HNA117,MASK,HN_1HNA117_mask.nii.gz,105,347,253,1.0,1.0,3.0
HN_1HNA119,CT,HN_1HNA119_CT_reg.nii.gz,96,318,250,1.0,1.0,3.0
HN_1HNA119,MR,HN_1HNA119_MR.nii.gz,96,318,250,1.0,1.0,3.0
HN_1HNA119,MASK,HN_1HNA119_mask.nii.gz,96,318,250,1.0,1.0,3.0
HN_1HNA120,CT,HN_1HNA120_CT_reg.nii.gz,95,319,245,1.0,1.0,3.0
HN_1HNA120,MR,HN_1HNA120_MR.nii.gz,95,319,245,1.0,1.0,3.0
HN_1HNA120,MASK,HN_1HNA120_mask.nii.gz,95,319,245,1.0,1.0,3.0
HN_1HNA121,CT,HN_1HNA121_CT_reg.nii.gz,82,318,243,1.0,1.0,3.0
HN_1HNA121,MR,HN_1HNA121_MR.nii.gz,82,318,243,1.0,1.0,3.0
HN_1HNA121,MASK,HN_1HNA121_mask.nii.gz,82,318,243,1.0,1.0,3.0
HN_1HNA124,CT,HN_1HNA124_CT_reg.nii.gz,94,321,243,1.0,1.0,3.0
HN_1HNA124,MR,HN_1HNA124_MR.nii.gz,94,321,243,1.0,1.0,3.0
HN_1HNA124,MASK,HN_1HNA124_mask.nii.gz,94,321,243,1.0,1.0,3.0
HN_1HNA126,CT,HN_1HNA126_CT_reg.nii.gz,96,318,248,1.0,1.0,3.0
HN_1HNA126,MR,HN_1HNA126_MR.nii.gz,96,318,248,1.0,1.0,3.0
HN_1HNA126,MASK,HN_1HNA126_mask.nii.gz,96,318,248,1.0,1.0,3.0
HN_1HNA129,CT,HN_1HNA129_CT_reg.nii.gz,94,320,244,1.0,1.0,3.0
HN_1HNA129,MR,HN_1HNA129_MR.nii.gz,94,320,244,1.0,1.0,3.0
HN_1HNA129,MASK,HN_1HNA129_mask.nii.gz,94,320,244,1.0,1.0,3.0
HN_1HNA130,CT,HN_1HNA130_CT_reg.nii.gz,96,318,242,1.0,1.0,3.0
HN_1HNA130,MR,HN_1HNA130_MR.nii.gz,96,318,242,1.0,1.0,3.0
HN_1HNA130,MASK,HN_1HNA130_mask.nii.gz,96,318,242,1.0,1.0,3.0
HN_1HNA132,CT,HN_1HNA132_CT_reg.nii.gz,94,315,238,1.0,1.0,3.0
HN_1HNA132,MR,HN_1HNA132_MR.nii.gz,94,315,238,1.0,1.0,3.0
HN_1HNA132,MASK,HN_1HNA132_mask.nii.gz,94,315,238,1.0,1.0,3.0
HN_1HNA133,CT,HN_1HNA133_CT_reg.nii.gz,89,317,244,1.0,1.0,3.0
HN_1HNA133,MR,HN_1HNA133_MR.nii.gz,89,317,244,1.0,1.0,3.0
HN_1HNA133,MASK,HN_1HNA133_mask.nii.gz,89,317,244,1.0,1.0,3.0
HN_1HNA135,CT,HN_1HNA135_CT_reg.nii.gz,96,320,249,1.0,1.0,3.0
HN_1HNA135,MR,HN_1HNA135_MR.nii.gz,96,320,249,1.0,1.0,3.0
HN_1HNA135,MASK,HN_1HNA135_mask.nii.gz,96,320,249,1.0,1.0,3.0
HN_1HNA136,CT,HN_1HNA136_CT_reg.nii.gz,96,316,246,1.0,1.0,3.0
HN_1HNA136,MR,HN_1HNA136_MR.nii.gz,96,316,246,1.0,1.0,3.0
HN_1HNA136,MASK,HN_1HNA136_mask.nii.gz,96,316,246,1.0,1.0,3.0
HN_1HNA138,CT,HN_1HNA138_CT_reg.nii.gz,96,320,245,1.0,1.0,3.0
HN_1HNA138,MR,HN_1HNA138_MR.nii.gz,96,320,245,1.0,1.0,3.0
HN_1HNA138,MASK,HN_1HNA138_mask.nii.gz,96,320,245,1.0,1.0,3.0
HN_1HNA139,CT,HN_1HNA139_CT_reg.nii.gz,95,321,246,1.0,1.0,3.0
HN_1HNA139,MR,HN_1HNA139_MR.nii.gz,95,321,246,1.0,1.0,3.0
HN_1HNA139,MASK,HN_1HNA139_mask.nii.gz,95,321,246,1.0,1.0,3.0
HN_1HNA141,CT,HN_1HNA141_CT_reg.nii.gz,88,320,243,1.0,1.0,3.0
HN_1HNA141,MR,HN_1HNA141_MR.nii.gz,88,320,243,1.0,1.0,3.0
HN_1HNA141,MASK,HN_1HNA141_mask.nii.gz,88,320,243,1.0,1.0,3.0
HN_1HNA142,CT,HN_1HNA142_CT_reg.nii.gz,96,318,241,1.0,1.0,3.0
HN_1HNA142,MR,HN_1HNA142_MR.nii.gz,96,318,241,1.0,1.0,3.0
HN_1HNA142,MASK,HN_1HNA142_mask.nii.gz,96,318,241,1.0,1.0,3.0
HN_1HNA143,CT,HN_1HNA143_CT_reg.nii.gz,92,321,243,1.0,1.0,3.0
HN_1HNA143,MR,HN_1HNA143_MR.nii.gz,92,321,243,1.0,1.0,3.0
HN_1HNA143,MASK,HN_1HNA143_mask.nii.gz,92,321,243,1.0,1.0,3.0
HN_1HNC001,CT,HN_1HNC001_CT_reg.nii.gz,54,258,250,1.0,1.0,3.0
HN_1HNC001,MR,HN_1HNC001_MR.nii.gz,54,258,250,1.0,1.0,3.0
HN_1HNC001,MASK,HN_1HNC001_mask.nii.gz,54,258,250,1.0,1.0,3.0
HN_1HNC002,CT,HN_1HNC002_CT_reg.nii.gz,48,260,258,1.0,1.0,3.0
HN_1HNC002,MR,HN_1HNC002_MR.nii.gz,48,260,258,1.0,1.0,3.0
HN_1HNC002,MASK,HN_1HNC002_mask.nii.gz,48,260,258,1.0,1.0,3.0
HN_1HNC003,CT,HN_1HNC003_CT_reg.nii.gz,65,295,281,1.0,1.0,3.0
HN_1HNC003,MR,HN_1HNC003_MR.nii.gz,65,295,281,1.0,1.0,3.0
HN_1HNC003,MASK,HN_1HNC003_mask.nii.gz,65,295,281,1.0,1.0,3.0
HN_1HNC004,CT,HN_1HNC004_CT_reg.nii.gz,57,262,256,1.0,1.0,3.0
HN_1HNC004,MR,HN_1HNC004_MR.nii.gz,57,262,256,1.0,1.0,3.0
HN_1HNC004,MASK,HN_1HNC004_mask.nii.gz,57,262,256,1.0,1.0,3.0
HN_1HNC005,CT,HN_1HNC005_CT_reg.nii.gz,58,250,245,1.0,1.0,3.0
HN_1HNC005,MR,HN_1HNC005_MR.nii.gz,58,250,245,1.0,1.0,3.0
HN_1HNC005,MASK,HN_1HNC005_mask.nii.gz,58,250,245,1.0,1.0,3.0
HN_1HNC007,CT,HN_1HNC007_CT_reg.nii.gz,65,286,287,1.0,1.0,3.0
HN_1HNC007,MR,HN_1HNC007_MR.nii.gz,65,286,287,1.0,1.0,3.0
HN_1HNC007,MASK,HN_1HNC007_mask.nii.gz,65,286,287,1.0,1.0,3.0
HN_1HNC008,CT,HN_1HNC008_CT_reg.nii.gz,66,261,249,1.0,1.0,3.0
HN_1HNC008,MR,HN_1HNC008_MR.nii.gz,66,261,249,1.0,1.0,3.0
HN_1HNC008,MASK,HN_1HNC008_mask.nii.gz,66,261,249,1.0,1.0,3.0
HN_1HNC012,CT,HN_1HNC012_CT_reg.nii.gz,50,242,243,1.0,1.0,3.0
HN_1HNC012,MR,HN_1HNC012_MR.nii.gz,50,242,243,1.0,1.0,3.0
HN_1HNC012,MASK,HN_1HNC012_mask.nii.gz,50,242,243,1.0,1.0,3.0
HN_1HNC014,CT,HN_1HNC014_CT_reg.nii.gz,66,297,300,1.0,1.0,3.0
HN_1HNC014,MR,HN_1HNC014_MR.nii.gz,66,297,300,1.0,1.0,3.0
HN_1HNC014,MASK,HN_1HNC014_mask.nii.gz,66,297,300,1.0,1.0,3.0
HN_1HNC017,CT,HN_1HNC017_CT_reg.nii.gz,63,265,254,1.0,1.0,3.0
HN_1HNC017,MR,HN_1HNC017_MR.nii.gz,63,265,254,1.0,1.0,3.0
HN_1HNC017,MASK,HN_1HNC017_mask.nii.gz,63,265,254,1.0,1.0,3.0
HN_1HNC019,CT,HN_1HNC019_CT_reg.nii.gz,70,272,256,1.0,1.0,3.0
HN_1HNC019,MR,HN_1HNC019_MR.nii.gz,70,272,256,1.0,1.0,3.0
HN_1HNC019,MASK,HN_1HNC019_mask.nii.gz,70,272,256,1.0,1.0,3.0
HN_1HNC020,CT,HN_1HNC020_CT_reg.nii.gz,55,253,254,1.0,1.0,3.0
HN_1HNC020,MR,HN_1HNC020_MR.nii.gz,55,253,254,1.0,1.0,3.0
HN_1HNC020,MASK,HN_1HNC020_mask.nii.gz,55,253,254,1.0,1.0,3.0
HN_1HNC021,CT,HN_1HNC021_CT_reg.nii.gz,54,246,245,1.0,1.0,3.0
HN_1HNC021,MR,HN_1HNC021_MR.nii.gz,54,246,245,1.0,1.0,3.0
HN_1HNC021,MASK,HN_1HNC021_mask.nii.gz,54,246,245,1.0,1.0,3.0
HN_1HNC022,CT,HN_1HNC022_CT_reg.nii.gz,61,298,290,1.0,1.0,3.0
HN_1HNC022,MR,HN_1HNC022_MR.nii.gz,61,298,290,1.0,1.0,3.0
HN_1HNC022,MASK,HN_1HNC022_mask.nii.gz,61,298,290,1.0,1.0,3.0
HN_1HNC023,CT,HN_1HNC023_CT_reg.nii.gz,58,300,297,1.0,1.0,3.0
HN_1HNC023,MR,HN_1HNC023_MR.nii.gz,58,300,297,1.0,1.0,3.0
HN_1HNC023,MASK,HN_1HNC023_mask.nii.gz,58,300,297,1.0,1.0,3.0
HN_1HNC025,CT,HN_1HNC025_CT_reg.nii.gz,69,280,262,1.0,1.0,3.0
HN_1HNC025,MR,HN_1HNC025_MR.nii.gz,69,280,262,1.0,1.0,3.0
HN_1HNC025,MASK,HN_1HNC025_mask.nii.gz,69,280,262,1.0,1.0,3.0
HN_1HNC029,CT,HN_1HNC029_CT_reg.nii.gz,66,259,249,1.0,1.0,3.0
HN_1HNC029,MR,HN_1HNC029_MR.nii.gz,66,259,249,1.0,1.0,3.0
